快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,欧指,2.36,4.01,2.92,1.033,1.032,1.053,,,,,,2026-04-27 02:55
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,亚盘,,,,,,,0.0,1.78,2.2,0.855,1.108,2026-04-27 02:55
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Ladbrokes,欧指,2.3,3.9,2.7,1.007,1.004,0.974,,,,,,2026-04-27 02:54
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Betfair,欧指,2.42,4.1,2.86,1.059,1.055,1.032,,,,,,2026-04-27 02:55
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,欧指,2.34,3.93,2.84,1.024,1.011,1.025,,,,,,2026-04-27 02:55
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,亚盘,,,,,,,-0.25,2.07,1.85,0.995,0.932,2026-04-27 02:55
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,William Hill,欧指,2.25,3.75,2.8,0.985,0.965,1.01,,,,,,2026-04-27 02:54
2026-04-27 03:00（初盘②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Marathon Bet,欧指,2.32,3.95,2.88,1.016,1.017,1.039,,,,,,2026-04-27 02:54
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,欧指,2.55,3.91,2.72,1.052,1.01,1.036,,,,,,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,亚盘,,,,,,,0.0,1.92,2.03,0.884,1.068,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Ladbrokes,欧指,2.37,3.9,2.6,0.977,1.008,0.99,,,,,,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Betfair,欧指,2.54,4.1,2.74,1.047,1.059,1.044,,,,,,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,欧指,2.49,3.92,2.66,1.027,1.013,1.013,,,,,,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,亚盘,,,,,,,0.0,1.89,2.02,0.87,1.062,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,William Hill,欧指,2.4,3.7,2.6,0.99,0.956,0.99,,,,,,2026-04-28 14:55
2026-04-28 15:00（中盘③）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Marathon Bet,欧指,2.53,3.88,2.7,1.043,1.003,1.028,,,,,,2026-04-28 14:54
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,欧指,2.58,3.93,2.68,1.045,1.025,1.029,,,,,,2026-04-28 20:55
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,亚盘,,,,,,,0.0,1.94,2.01,0.873,1.071,2026-04-28 20:55
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Ladbrokes,欧指,2.4,3.75,2.6,0.972,0.978,0.999,,,,,,2026-04-28 20:53
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Betfair,欧指,2.56,4.1,2.7,1.037,1.069,1.037,,,,,,2026-04-28 20:54
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,欧指,2.54,3.95,2.63,1.028,1.03,1.01,,,,,,2026-04-28 20:55
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,亚盘,,,,,,,0.0,1.93,2.0,0.868,1.065,2026-04-28 20:55
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,William Hill,欧指,2.4,3.7,2.6,0.972,0.965,0.999,,,,,,2026-04-28 20:55
2026-04-28 21:00（临场①）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Marathon Bet,欧指,2.56,3.9,2.66,1.037,1.017,1.022,,,,,,2026-04-28 20:54
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,欧指,2.55,3.99,2.68,1.042,1.027,1.028,,,,,,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,亚盘,,,,,,,0.0,1.94,2.01,0.874,1.065,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Ladbrokes,欧指,2.4,3.8,2.6,0.981,0.978,0.997,,,,,,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Betfair,欧指,2.56,4.0,2.74,1.046,1.029,1.051,,,,,,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,欧指,2.52,3.99,2.63,1.03,1.027,1.008,,,,,,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,亚盘,,,,,,,0.0,1.92,2.01,0.865,1.065,2026-04-28 23:55
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,William Hill,欧指,2.4,3.7,2.6,0.981,0.952,0.997,,,,,,2026-04-28 23:54
2026-04-29 00:00（临场②）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Marathon Bet,欧指,2.53,3.96,2.66,1.034,1.019,1.02,,,,,,2026-04-28 23:55
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,欧指,2.53,4.01,2.7,1.047,1.027,1.027,,,,,,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,1xBet,亚盘,,,,,,,0.0,1.92,2.03,0.872,1.07,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Ladbrokes,欧指,2.4,3.8,2.6,0.993,0.973,0.989,,,,,,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Betfair,欧指,2.52,4.1,2.74,1.043,1.05,1.042,,,,,,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,欧指,2.48,4.0,2.67,1.026,1.024,1.015,,,,,,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Pinnacle,亚盘,,,,,,,0.0,1.89,2.04,0.858,1.075,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,William Hill,欧指,2.4,3.7,2.6,0.993,0.947,0.989,,,,,,2026-04-29 01:09
2026-04-29 01:10（即时）,欧冠 Champions League,2026-04-29 03:00,Paris Saint Germain,Bayern Munich,Marathon Bet,欧指,2.51,3.98,2.68,1.038,1.019,1.019,,,,,,2026-04-29 01:09
